ztop,Temperature,AgeAICC
2901.25,-4.58,530803
2901.8,-4.31,531212
2902.35,-4.14,531622
2902.9,-4.44,532021
2903.45,-4.5,532421
2904,-5.18,532821
2904.55,-5.43,533274
2905.1,-6.07,533727
2905.65,-6.75,534180
2906.2,-7.33,534728
2906.75,-7.12,535276
2907.3,-7.71,535823
2907.85,-7.48,536426
2908.4,-7.71,537028
2908.95,-7.24,537631
2909.5,-7.2,538204
2910.05,-6.64,538776
2910.6,-6.99,539349
2911.15,-6.76,539903
2911.7,-6.82,540456
2912.25,-6.76,541010
2912.8,-6.47,541563
2913.35,-7.53,542116
2913.9,-7.77,542668
2914.45,-7.56,543259
2915,-7.46,543850
2915.55,-7.55,544440
2916.1,-7.43,545008
2916.65,-7.28,545576
2917.2,-7.1,546144
2917.75,-7.24,546681
2918.3,-7.35,547219
2918.85,-7.64,547756
2919.4,-8.13,548281
2919.95,-8.12,548806
2920.5,-8.14,549331
2921.05,-7.91,549804
2921.6,-7.17,550277
2922.15,-6.82,550750
2922.7,-7.17,551175
2923.25,-7.2,551601
2923.8,-6.81,552026
2924.35,-6.14,552404
2924.9,-5.35,552782
2925.45,-5.58,553161
2926,-6.28,553536
2926.55,-6.48,553912
2927.1,-6.94,554287
2927.65,-6.29,554662
2928.2,-6.23,555037
2928.75,-5.42,555412
2929.3,-5.07,555730
2929.85,-4.68,556048
2930.4,-4.52,556367
2930.95,-4.04,556645
2931.5,-3.35,556924
2932.05,-3.09,557202
2932.6,-3.25,557457
2933.15,-4.67,557711
2933.7,-4.21,557965
2934.25,-4.41,558239
2934.8,-5.07,558513
2935.35,-4.95,558787
2935.9,-5.38,559064
2936.45,-5.49,559341
2937,-5.66,559618
2937.55,-6.15,559897
2938.1,-6.86,560177
2938.65,-6.77,560457
2939.2,-6.48,560746
2939.75,-5.75,561035
2940.3,-5.48,561324
2940.85,-5.43,561580
2941.4,-5.21,561837
2941.95,-5,562094
2942.5,-4.65,562339
2943.05,-4.49,562583
2943.6,-4.64,562827
2944.15,-4.07,563059
2944.7,-4,563291
2945.25,-3.7,563523
2945.8,-3.66,563742
2946.35,-3.4,563960
2946.9,-3.33,564178
2947.45,-3.06,564385
2948,-3.22,564591
2948.55,-2.81,564797
2949.1,-2.87,564997
2949.65,-2.59,565196
2950.2,-2.49,565395
2950.75,-2.21,565585
2951.3,-2.58,565775
2951.85,-2.05,565964
2952.4,-2.07,566144
2952.95,-2.21,566324
2953.5,-2.27,566504
2954.05,-2.08,566686
2954.6,-1.63,566868
2955.15,-1.82,567049
2955.7,-1.84,567224
2956.25,-1.89,567399
2956.8,-1.8,567574
2957.35,-2.02,567750
2957.9,-1.44,567927
2958.45,-1.87,568103
2959,-1.42,568274
2959.55,-1.22,568445
2960.1,-1.68,568615
2960.65,-1.93,568784
2961.2,-1.44,568954
2961.75,-1.54,569123
2962.3,-1.38,569287
2962.85,-1.59,569452
2963.4,-1.51,569617
2963.95,-1.77,569783
2964.5,-1.49,569950
2965.05,-1.09,570116
2965.6,-1.47,570280
2966.15,-1.42,570444
2966.7,-1.64,570608
2967.25,-1.48,570773
2967.8,-1.5,570939
2968.35,-1.61,571104
2968.9,-1.48,571272
2969.45,-1.42,571441
2970,-1.49,571609
2970.55,-1.45,571777
2971.1,-1.38,571945
2971.65,-1.44,572113
2972.2,-1.69,572284
2972.75,-1.51,572455
2973.3,-1.79,572626
2973.85,-1.86,572804
2974.4,-1.43,572982
2974.95,-1.53,573161
2975.5,-1.32,573339
2976.05,-2.15,573518
2976.6,-1.63,573696
2977.15,-1.35,573883
2977.7,-1.29,574070
2978.25,-1.76,574257
2978.8,-1.31,574444
2979.35,-1.41,574631
2979.9,-1.23,574819
2980.45,-1.22,575008
2981,-1.37,575198
2981.55,-0.99,575388
2982.1,-1.14,575584
2982.65,-1.42,575779
2983.2,-1.62,575974
2983.75,-1.73,576188
2984.3,-1.73,576401
2984.85,-2.11,576615
2985.4,-1.95,576842
2985.95,-1.83,577070
2986.5,-1.87,577298
2987.05,-2.27,577536
2987.6,-1.95,577773
2988.15,-1.83,578011
2988.7,-1.71,578249
2989.25,-1.36,578488
2989.8,-0.92,578726
2990.35,-1.08,578964
2990.9,-1.1,579202
2991.45,-1.06,579441
2992,-1.16,579687
2992.55,-1.07,579933
2993.1,-1.46,580179
2993.65,-2.31,580443
2994.2,-3.04,580706
2994.75,-2.81,580970
2995.3,-3.45,581289
2995.85,-4.1,581607
2996.4,-4.23,581925
2996.95,-4.81,582299
2997.5,-5.72,582673
2998.05,-6.31,583048
2998.6,-7.03,583516
2999.15,-6.89,583985
2999.7,-5.9,584453
3000.25,-5.75,584961
3000.8,-6.1,585468
3001.35,-5.49,585975
3001.9,-6.52,586512
3002.45,-6.73,587049
3003,-6.11,587586
3003.55,-5.18,588144
3004.1,-4.62,588703
3004.65,-4.05,589261
3005.2,-3.48,589755
3005.75,-3.47,590250
3006.3,-4.99,590744
3006.85,-5.92,591287
3007.4,-5.68,591830
3007.95,-5.3,592373
3008.5,-5.09,592970
3009.05,-4.63,593568
3009.6,-4.32,594165
3010.15,-3.89,594736
3010.7,-4.42,595308
3011.25,-5.44,595879
3011.8,-6.31,596529
3012.35,-6.7,597179
3012.9,-6.42,597829
3013.45,-5.54,598595
3014,-5.35,599360
3014.55,-4.99,600125
3015.1,-5.18,600827
3015.65,-4.23,601530
3016.2,-4.33,602232
3016.75,-4.19,602928
3017.3,-4.22,603623
3017.85,-3.92,604319
3018.4,-3.51,605002
3018.95,-3.47,605686
3019.5,-3.21,606369
3020.05,-2.94,607017
3020.6,-2.35,607664
3021.15,-2.01,608312
3021.7,-1.74,608912
3022.25,-1.37,609512
3022.8,-1.09,610111
3023.35,-1.26,610678
3023.9,-1.47,611245
3024.45,-1.43,611811
3025,-1.46,612399
3025.55,-1.04,612987
3026.1,-1.35,613575
3026.65,-1.04,614147
3027.2,-1.3,614720
3027.75,-0.97,615292
3028.3,-1.28,615885
3028.85,-1.46,616478
3029.4,-1.94,617071
3029.95,-2.28,617712
3030.5,-1.79,618353
3031.05,-2.29,618994
3031.6,-2.38,619640
3032.15,-1.96,620286
3032.7,-1.95,620931
3033.25,-2.59,621586
3033.8,-2.52,622241
3034.35,-2.84,622896
3034.9,-2.63,623601
3035.45,-2.69,624305
3036,-2.2,625009
3036.55,-3.19,625719
3037.1,-4.42,626429
3037.65,-5.54,627138
3038.2,-7.17,628093
3038.75,-8.37,629047
3039.3,-8.72,630002
3039.85,-8.8,631365
3040.4,-8.24,632729
3040.95,-8.9,634092
3041.5,-8.92,635436
3042.05,-8.39,636780
3042.6,-8.68,638123
3043.15,-8.84,639443
3043.7,-8.86,640764
3044.25,-8.21,642084
3044.8,-7.73,643283
3045.35,-7.68,644483
3045.9,-7.71,645683
3046.45,-7.82,646708
3047,-7.46,647733
3047.55,-7.07,648758
3048.1,-7.47,649681
3048.65,-7.29,650605
3049.2,-7.72,651528
3049.75,-7.92,652451
3050.3,-7.58,653374
3050.85,-6.87,654297
3051.4,-6.71,655129
3051.95,-7.38,655961
3052.5,-7.52,656793
3053.05,-8.36,657643
3053.6,-8.02,658492
3054.15,-8.64,659342
3054.7,-8.3,660223
3055.25,-8,661105
3055.8,-7.82,661987
3056.35,-8.42,662802
3056.9,-8.94,663618
3057.45,-9.05,664434
3058,-9.03,665304
3058.55,-8.95,666175
3059.1,-8.89,667045
3059.65,-8.31,667833
3060.2,-7.24,668621
3060.75,-7.28,669409
3061.3,-7.62,670090
3061.85,-8.16,670771
3062.4,-8.25,671452
3062.95,-7.99,672178
3063.5,-7.68,672905
3064.05,-7.51,673632
3064.6,-7.05,674312
3065.15,-6.54,674993
3065.7,-5.94,675674
3066.25,-5.89,676250
3066.8,-6.71,676826
3067.35,-7.34,677403
3067.9,-6.9,677966
3068.45,-5.65,678529
3069,-4.67,679092
3069.55,-5.15,679608
3070.1,-5.95,680123
3070.65,-6.46,680639
3071.2,-7.02,681157
3071.75,-7.34,681674
3072.3,-6.95,682192
3072.85,-6.02,682754
3073.4,-5.58,683316
3073.95,-5.2,683877
3074.5,-5.34,684377
3075.05,-5.46,684877
3075.6,-5.23,685378
3076.15,-4.83,685861
3076.7,-4.68,686344
3077.25,-4.62,686827
3077.8,-4.61,687278
3078.35,-4.41,687728
3078.9,-4.07,688178
3079.45,-3.97,688607
3080,-3.73,689036
3080.55,-3.5,689466
3081.1,-3.44,689877
3081.65,-3.36,690287
3082.2,-3.5,690698
3082.75,-3.7,691095
3083.3,-3.35,691491
3083.85,-3.14,691888
3084.4,-3.05,692278
3084.95,-3.05,692668
3085.5,-2.59,693058
3086.05,-2.51,693432
3086.6,-2.75,693806
3087.15,-2.7,694180
3087.7,-2.5,694543
3088.25,-2.39,694905
3088.8,-2.04,695267
3089.35,-1.6,695620
3089.9,-1.55,695973
3090.45,-1.86,696325
3091,-1.82,696666
3091.55,-2.08,697007
3092.1,-2,697348
3092.65,-1.94,697695
3093.2,-1.83,698041
3093.75,-1.92,698387
3094.3,-1.77,698734
3094.85,-1.85,699080
3095.4,-2.07,699427
3095.95,-1.86,699772
3096.5,-1.69,700116
3097.05,-1.94,700461
3097.6,-1.88,700811
3098.15,-1.84,701162
3098.7,-1.92,701512
3099.25,-2.26,701867
3099.8,-2.55,702222
3100.35,-2.49,702577
3100.9,-2.75,702952
3101.45,-2.45,703328
3102,-2.31,703703
3102.55,-2.16,704083
3103.1,-1.77,704462
3103.65,-2.02,704842
3104.2,-2.4,705205
3104.75,-2.49,705569
3105.3,-2.36,705933
3105.85,-2.45,706315
3106.4,-2.78,706696
3106.95,-3.05,707078
3107.5,-3.21,707476
3108.05,-3.21,707875
3108.6,-3.46,708273
3109.15,-3.75,708702
3109.7,-3.7,709131
3110.25,-3.67,709560
3110.8,-3.56,710016
3111.35,-3.5,710473
3111.9,-4.02,710929
3112.45,-3.88,711395
3113,-4.06,711861
3113.55,-4,712328
3114.1,-4.05,712822
3114.65,-4.19,713317
3115.2,-4.29,713811
3115.75,-3.9,714331
3116.3,-4.02,714850
3116.85,-4.23,715370
3117.4,-5.2,715886
3117.95,-5.26,716402
3118.5,-5.59,716918
3119.05,-6.23,717506
3119.6,-6.47,718095
3120.15,-6.92,718683
3120.7,-7.13,719331
3121.25,-7.9,719979
3121.8,-8.77,720628
3122.35,-8.32,721291
3122.9,-7.14,721953
3123.45,-5.75,722616
3124,-5.18,723225
3124.55,-5.07,723833
3125.1,-6.1,724442
3125.65,-5.96,725032
3126.2,-6.05,725623
3126.75,-5.83,726214
3127.3,-5.69,726814
3127.85,-5.31,727414
3128.4,-5.23,728013
3128.95,-5.28,728597
3129.5,-4.85,729181
3130.05,-4.2,729765
3130.6,-3.79,730320
3131.15,-3.93,730875
3131.7,-3.95,731430
3132.25,-4.15,731947
3132.8,-3.99,732464
3133.35,-3.72,732981
3133.9,-4.03,733505
3134.45,-4.47,734029
3135,-4.52,734553
3135.55,-4.76,735073
3136.1,-5.38,735592
3136.65,-5.62,736111
3137.2,-6.27,736659
3137.75,-7.16,737206
3138.3,-8.08,737754
3138.85,-8.24,738413
3139.4,-8.25,739073
3139.95,-8.47,739733
3140.5,-8.6,740413
3141.05,-8.95,741093
3141.6,-8.84,741774
3142.15,-8.67,742463
3142.7,-8.41,743153
3143.25,-8.56,743842
3143.8,-8.56,744507
3144.35,-8.62,745172
3144.9,-8.63,745837
3145.45,-8.69,746496
3146,-8.6,747156
3146.55,-8.44,747816
3147.1,-8.32,748481
3147.65,-8.5,749145
3148.2,-8.58,749810
3148.75,-8.59,750492
3149.3,-8.42,751174
3149.85,-8.37,751856
3150.4,-8.24,752576
3150.95,-7.97,753296
3151.5,-7.79,754016
3152.05,-7.54,754735
3152.6,-7.22,755454
3153.15,-6.25,756172
3153.7,-5.5,756844
3154.25,-5.09,757515
3154.8,-5.3,758186
3155.35,-5.77,758781
3155.9,-6.07,759376
3156.45,-6.43,759971
3157,-7.12,760646
3157.55,-7.27,761321
3158.1,-7.33,761996
3158.65,-6.72,762791
3159.2,-5.78,763585
3159.75,-5.16,764379
3160.3,-4.72,765100
3160.85,-4.76,765821
3161.4,-5.1,766541
3161.95,-5.56,767211
3162.5,-6.22,767881
3163.05,-6.4,768551
3163.6,-6,769329
3164.15,-5.33,770106
3164.7,-4.54,770884
3165.25,-3.84,771641
3165.8,-3.8,772399
3166.35,-3.93,773156
3166.9,-4.32,773810
3167.45,-4.52,774465
3168,-4.13,775119
3168.55,-3.82,775819
3169.1,-3.47,776519
3169.65,-2.96,777219
3170.2,-2.69,777868
3170.75,-2.7,778517
3171.3,-2.67,779166
3171.85,-2.34,779781
3172.4,-2.17,780397
3172.95,-2.13,781013
3173.5,-2.17,781612
3174.05,-2.37,782210
3174.6,-2.28,782809
3175.15,-1.84,783417
3175.7,-2.04,784026
3176.25,-1.7,784634
3176.8,-1.71,785222
3177.35,-1.15,785810
3177.9,-1.05,786398
3178.45,-1.04,786952
3179,-0.63,787506
3179.55,-0.54,788060
3180.1,-1.75,788586
3180.65,-2.37,789113
3181.2,-2.59,789639
3181.75,-3.09,790231
3182.3,-3.7,790824
3182.85,-4.27,791416
3183.4,-5.05,792083
3183.95,-5.61,792750
3184.5,-5.91,793417
3185.05,-6.51,794191
3185.6,-7.33,794964
3186.15,-8.23,795738
3186.7,-8.53,796644
3187.25,-8.73,797551
3187.8,-8.54,798457
3188.35,-8.88,799500
3188.9,-8.92,800544
3189.45,-8.82,801588
